,avatar_id,avatar_states,created_at,gender,name
0,1686756027,"[{'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Andrew', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.21157407760620117, 0.025462962687015533, 0.8060185313224792, 0.6199073791503906], 'close_up_box': [0.017592592164874077, 0.025462962687015533, 1.0, 0.6199073791503906], 'close_up_view_crop_x': 0.2022603452205658, 'created_at': 1686756027.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.100000023841858, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/1ea493e901024034900422df18dbee1a.wav', 'tts_duration': 6.466, 'voice_gender': 'male', 'voice_id': 'ec4aa6ac882147ffb679176d49f3e41f', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/2143307c9bf840ad9408ed94116d4eaa.wav', 'tts_duration': 5.042, 'voice_gender': 'male', 'voice_id': 'b3150d405d374dd99e569282ee68fa21', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Andrew_public_pro1_20230614', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Alex', 'normal_preview': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_target.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_target_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_target_small.webp', 'normal_view_crop_x': 0.17499999701976776, 'pose_name': 'Alex in Black Suit', 'premium': False, 'sort_index': 117, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_video_target.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Andrew', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.21157407760620117, 0.01805555634200573, 0.8125, 0.6194444298744202], 'close_up_box': [0.024074073880910873, 0.01805555634200573, 1.0, 0.6194444298744202], 'close_up_view_crop_x': 0.19384829699993134, 'created_at': 1686756064.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.100000023841858, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/1ea493e901024034900422df18dbee1a.wav', 'tts_duration': 6.466, 'voice_gender': 'male', 'voice_id': 'ec4aa6ac882147ffb679176d49f3e41f', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/2143307c9bf840ad9408ed94116d4eaa.wav', 'tts_duration': 5.042, 'voice_gender': 'male', 'voice_id': 'b3150d405d374dd99e569282ee68fa21', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Andrew_public_pro3_20230614', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Alex', 'normal_preview': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_talk_2.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_talk_2_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_talk_2_small.webp', 'normal_view_crop_x': 0.15694443881511688, 'pose_name': 'Alex in Jacket', 'premium': False, 'sort_index': 115, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/ed0577c3046545018aade5e35fc6e491_2750/preview_video_talk_2.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Andrew', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.19722221791744232, 0.0, 0.8074073791503906, 0.6106481552124023], 'close_up_box': [0.004629629664123058, 0.0, 1.0, 0.6106481552124023], 'close_up_view_crop_x': 0.1704169064760208, 'created_at': 1686756112.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.100000023841858, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/1ea493e901024034900422df18dbee1a.wav', 'tts_duration': 6.466, 'voice_gender': 'male', 'voice_id': 'ec4aa6ac882147ffb679176d49f3e41f', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/2143307c9bf840ad9408ed94116d4eaa.wav', 'tts_duration': 5.042, 'voice_gender': 'male', 'voice_id': 'b3150d405d374dd99e569282ee68fa21', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Andrew_public_pro2_20230614', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Alex', 'normal_preview': 'https://files.heygen.com/avatar/v3/f5f78b56b91d4117b3902fe168257530_2724/preview_target.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/f5f78b56b91d4117b3902fe168257530_2724/preview_target_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/f5f78b56b91d4117b3902fe168257530_2724/preview_target_small.webp', 'normal_view_crop_x': 0.14027777314186096, 'pose_name': 'Alex in White Coat', 'premium': False, 'sort_index': 116, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/f5f78b56b91d4117b3902fe168257530_2724/preview_video_target.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Andrew', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.20509259402751923, 0.021759258583188057, 0.793055534362793, 0.6101852059364319], 'close_up_box': [0.0, 0.021759258583188057, 0.9981481432914734, 0.6101852059364319], 'close_up_view_crop_x': 0.17984651029109955, 'created_at': 1686756148.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.100000023841858, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/1ea493e901024034900422df18dbee1a.wav', 'tts_duration': 6.466, 'voice_gender': 'male', 'voice_id': 'ec4aa6ac882147ffb679176d49f3e41f', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/2143307c9bf840ad9408ed94116d4eaa.wav', 'tts_duration': 5.042, 'voice_gender': 'male', 'voice_id': 'b3150d405d374dd99e569282ee68fa21', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Andrew_public_pro4_20230614', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Alex', 'normal_preview': 'https://files.heygen.com/avatar/v3/7cd8a8ebd400418a97274f159f27b531_2745/preview_talk_1.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/7cd8a8ebd400418a97274f159f27b531_2745/preview_talk_1_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/7cd8a8ebd400418a97274f159f27b531_2745/preview_talk_1_small.webp', 'normal_view_crop_x': 0.16249999403953552, 'pose_name': 'Alex in Yellow Sweater', 'premium': False, 'sort_index': 114, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/7cd8a8ebd400418a97274f159f27b531_2745/preview_video_talk_1.mp4'}}]",1686756027,male,Alex
1,1685681199,"[{'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Brian', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.009259259328246117, 0.14427083730697632, 0.9037036895751953, 0.6473958492279053], 'close_up_box': [0.0, 0.14427083730697632, 0.9129629731178284, 0.6473958492279053], 'close_up_view_crop_x': 0.0, 'created_at': 1685681199.0, 'custom_avatar_type': 'lite', 'default_voice': {'free': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/da4e501e123e40838ba09046e32603d0.wav', 'tts_duration': 6.551, 'voice_gender': 'male', 'voice_id': '1ae3be1e24894ccabdb4d8139399f721', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/d414cbc712b54fc2bc5e4d6d01e915bb.wav', 'tts_duration': 5.146, 'voice_gender': 'male', 'voice_id': 'cac876fea7c541e7a634a9b386ee3b53', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Brian_public_lite1_20230601', 'is_customer': True, 'is_demo': False, 'is_favorite': False, 'is_finetune': True, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Blake', 'normal_preview': 'https://files.heygen.com/avatar/v3/8cf8ec8d3ca84bd489150779b16a6861_2624/preview_target.webp', 'normal_preview_height': 720, 'normal_preview_width': 405, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/8cf8ec8d3ca84bd489150779b16a6861_2624/preview_target_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/8cf8ec8d3ca84bd489150779b16a6861_2624/preview_target_small.webp', 'normal_view_crop_x': 0.0, 'pose_name': 'Blake', 'premium': True, 'sort_index': 9, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': False, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/8cf8ec8d3ca84bd489150779b16a6861_2624/preview_video_target.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Brian', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.10989583283662796, 0.0, 0.551562488079071, 0.7851851582527161], 'close_up_box': [0.0, 0.0, 0.6614583134651184, 0.7851851582527161], 'close_up_view_crop_x': 0.0, 'created_at': 1685681235.0, 'custom_avatar_type': 'lite', 'default_voice': {'free': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/da4e501e123e40838ba09046e32603d0.wav', 'tts_duration': 6.551, 'voice_gender': 'male', 'voice_id': '1ae3be1e24894ccabdb4d8139399f721', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/d414cbc712b54fc2bc5e4d6d01e915bb.wav', 'tts_duration': 5.146, 'voice_gender': 'male', 'voice_id': 'cac876fea7c541e7a634a9b386ee3b53', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Brian_public_lite2_20230601', 'is_customer': True, 'is_demo': False, 'is_favorite': False, 'is_finetune': True, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Blake', 'normal_preview': 'https://files.heygen.com/avatar/v3/3be86de8adfc430baa5902f77eb9e5b3_2625/preview_target.webp', 'normal_preview_height': 720, 'normal_preview_width': 1280, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/3be86de8adfc430baa5902f77eb9e5b3_2625/preview_target_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/3be86de8adfc430baa5902f77eb9e5b3_2625/preview_target_small.webp', 'normal_view_crop_x': 0.0, 'pose_name': 'Blake', 'premium': True, 'sort_index': 10, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': False, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/3be86de8adfc430baa5902f77eb9e5b3_2625/preview_video_target.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Brian', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.19675925374031067, 0.0, 0.7958333492279053, 0.5995370149612427], 'close_up_box': [0.0, 0.0, 0.9925925731658936, 0.5995370149612427], 'close_up_view_crop_x': 0.20734526216983795, 'created_at': 1686371768.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/da4e501e123e40838ba09046e32603d0.wav', 'tts_duration': 6.551, 'voice_gender': 'male', 'voice_id': '1ae3be1e24894ccabdb4d8139399f721', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/d414cbc712b54fc2bc5e4d6d01e915bb.wav', 'tts_duration': 5.146, 'voice_gender': 'male', 'voice_id': 'cac876fea7c541e7a634a9b386ee3b53', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Brain_public_pro1_20230609', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Blake', 'normal_preview': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_1.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_1_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_1_small.webp', 'normal_view_crop_x': 0.17638888955116272, 'outfit_circle_box': [0.14907407760620117, 0.0, 0.8509259223937988, 0.7018518447875977], 'outfit_close_up_box': [0.14444445073604584, 0.0, 0.855555534362793, 0.7018518447875977], 'pose_name': 'Blake in Blue Suit', 'premium': True, 'sort_index': 127, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_ai_outfit': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_video_talk_1.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Brian', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.2143518477678299, 0.0, 0.7902777791023254, 0.5763888955116272], 'close_up_box': [0.004629629664123058, 0.0, 1.0, 0.5763888955116272], 'close_up_view_crop_x': 0.19378891587257385, 'created_at': 1686371795.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/da4e501e123e40838ba09046e32603d0.wav', 'tts_duration': 6.551, 'voice_gender': 'male', 'voice_id': '1ae3be1e24894ccabdb4d8139399f721', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/d414cbc712b54fc2bc5e4d6d01e915bb.wav', 'tts_duration': 5.146, 'voice_gender': 'male', 'voice_id': 'cac876fea7c541e7a634a9b386ee3b53', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Brain_public_pro2_20230609', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Blake', 'normal_preview': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_4.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_4_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_4_small.webp', 'normal_view_crop_x': 0.1736111044883728, 'pose_name': 'Blake in Brown Coat', 'premium': True, 'sort_index': 126, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_video_talk_4.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Brian', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.2004629671573639, 0.0, 0.792129635810852, 0.592129647731781], 'close_up_box': [0.0, 0.0, 0.9925925731658936, 0.592129647731781], 'close_up_view_crop_x': 0.19983430206775665, 'created_at': 1686371817.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/da4e501e123e40838ba09046e32603d0.wav', 'tts_duration': 6.551, 'voice_gender': 'male', 'voice_id': '1ae3be1e24894ccabdb4d8139399f721', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/d414cbc712b54fc2bc5e4d6d01e915bb.wav', 'tts_duration': 5.146, 'voice_gender': 'male', 'voice_id': 'cac876fea7c541e7a634a9b386ee3b53', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Brain_public_pro3_20230609', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Blake', 'normal_preview': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_3.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_3_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_talk_3_small.webp', 'normal_view_crop_x': 0.18472221493721008, 'pose_name': 'Blake in White T-shirt', 'premium': True, 'sort_index': 124, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/48f7053c462f4701ad65d69f248bf46d_2660/preview_video_talk_3.mp4'}}, {'acl': [{'access_type': 7, 'username': 'c31b6dc8fa0644ddab30ba772b94796d'}], 'available_style': {'circle': True, 'close_up': True, 'normal': True}, 'avatar_name': 'Brian', 'avatar_race': '', 'avatar_style': '', 'circle_box': [0.18009258806705475, 0.011111111380159855, 0.782870352268219, 0.6143518686294556], 'close_up_box': [0.0, 0.011111111380159855, 0.9629629850387573, 0.6143518686294556], 'close_up_view_crop_x': 0.17599844932556152, 'created_at': 1686657698.0, 'custom_avatar_type': 'none', 'default_voice': {'free': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/da4e501e123e40838ba09046e32603d0.wav', 'tts_duration': 6.551, 'voice_gender': 'male', 'voice_id': '1ae3be1e24894ccabdb4d8139399f721', 'voice_language': 'English'}, 'premium': {'pitch': 0, 'speed': 1.0, 'text': 'Welcome to the new era of video creation with HeyGen! Simply type your script to get started!', 'tts_audio_url': 'https://files.heygen.com/avatar/default_voice/d414cbc712b54fc2bc5e4d6d01e915bb.wav', 'tts_duration': 5.146, 'voice_gender': 'male', 'voice_id': 'cac876fea7c541e7a634a9b386ee3b53', 'voice_language': 'English'}}, 'end_speech_offset': 0.5, 'gender': 'male', 'id': 'Brain_public_pro4_20230613', 'is_customer': False, 'is_demo': False, 'is_favorite': False, 'is_finetune': False, 'is_finetune_demo': False, 'is_instant_avatar': False, 'is_paid': True, 'is_preset': True, 'name': 'Blake', 'normal_preview': 'https://files.heygen.com/avatar/v3/a8a8e72d9e1840cd97c9bb9429eb6b80_2688/preview_target.webp', 'normal_preview_height': 720, 'normal_preview_width': 720, 'normal_thumbnail_medium': 'https://files.heygen.com/avatar/v3/a8a8e72d9e1840cd97c9bb9429eb6b80_2688/preview_target_medium.webp', 'normal_thumbnail_small': 'https://files.heygen.com/avatar/v3/a8a8e72d9e1840cd97c9bb9429eb6b80_2688/preview_target_small.webp', 'normal_view_crop_x': 0.1805555522441864, 'pose_name': 'Blake in Sweatshirt', 'premium': True, 'sort_index': 125, 'start_speech_offset': 0.5, 'status': 'ACTIVE', 'support_4k': True, 'support_eye_contact': False, 'support_matting': False, 'supported_templates': [], 'unboxed': True, 'video_url': {'grey': 'https://files.heygen.com/avatar/v3/a8a8e72d9e1840cd97c9bb9429eb6b80_2688/preview_video_target.mp4'}}]",1685681199,male,Blake
